anio,nivel_geo,departamento,mes,valor
2022,departamento,Quetzaltenango,8,112
2022,departamento,Quetzaltenango,9,72
2022,departamento,Quetzaltenango,10,100
2022,departamento,Quetzaltenango,11,73
2022,departamento,Quetzaltenango,12,57
2022,departamento,Quetzaltenango,,957
2022,departamento,Quiche,1,19
2022,departamento,Quiche,2,13
2022,departamento,Quiche,3,19
2022,departamento,Quiche,4,20
2022,departamento,Quiche,5,25
2022,departamento,Quiche,6,39
2022,departamento,Quiche,7,30
2022,departamento,Quiche,8,24
2022,departamento,Quiche,9,19
2022,departamento,Quiche,10,24
2022,departamento,Quiche,11,42
2022,departamento,Quiche,12,21
2022,departamento,Quiche,,295
2022,departamento,Retalhuleu,1,21
2022,departamento,Retalhuleu,2,16
2022,departamento,Retalhuleu,3,39
2022,departamento,Retalhuleu,4,28
2022,departamento,Retalhuleu,5,30
2022,departamento,Retalhuleu,6,47
2022,departamento,Retalhuleu,7,29
2022,departamento,Retalhuleu,8,34
2022,departamento,Retalhuleu,9,35
2022,departamento,Retalhuleu,10,26
2022,departamento,Retalhuleu,11,20
2022,departamento,Retalhuleu,12,26
2022,departamento,Retalhuleu,,351
2022,departamento,Sacatepéquez,1,12
2022,departamento,Sacatepéquez,2,13
2022,departamento,Sacatepéquez,3,16
2022,departamento,Sacatepéquez,4,25
2022,departamento,Sacatepéquez,5,9
2022,departamento,Sacatepéquez,6,28
2022,departamento,Sacatepéquez,7,13
2022,departamento,Sacatepéquez,8,16
2022,departamento,Sacatepéquez,9,25
2022,departamento,Sacatepéquez,10,15
2022,departamento,Sacatepéquez,11,15
2022,departamento,Sacatepéquez,12,14
2022,departamento,Sacatepéquez,,201
2022,departamento,San Marcos,1,32
2022,departamento,San Marcos,2,28
2022,departamento,San Marcos,3,37
2022,departamento,San Marcos,4,51
2022,departamento,San Marcos,5,37
2022,departamento,San Marcos,6,48
2022,departamento,San Marcos,7,40
2022,departamento,San Marcos,8,47
2022,departamento,San Marcos,9,42
2022,departamento,San Marcos,10,37
2022,departamento,San Marcos,11,45
2022,departamento,San Marcos,12,40
2022,departamento,San Marcos,,484
2022,departamento,Santa Rosa,1,25
2022,departamento,Santa Rosa,2,15
2022,departamento,Santa Rosa,3,47
2022,departamento,Santa Rosa,4,14
2022,departamento,Santa Rosa,5,22
2022,departamento,Santa Rosa,6,21
2022,departamento,Santa Rosa,7,33
2022,departamento,Santa Rosa,8,32
2022,departamento,Santa Rosa,9,21
2022,departamento,Santa Rosa,10,30
2022,departamento,Santa Rosa,11,18
2022,departamento,Santa Rosa,12,33
2022,departamento,Santa Rosa,,311
2022,departamento,Sololá,1,19
2022,departamento,Sololá,2,15
2022,departamento,Sololá,3,11
2022,departamento,Sololá,4,4
2022,departamento,Sololá,5,6
2022,departamento,Sololá,6,14
2022,departamento,Sololá,7,6
2022,departamento,Sololá,8,12
2022,departamento,Sololá,9,6
2022,departamento,Sololá,10,12
2022,departamento,Sololá,11,9
2022,departamento,Sololá,12,11
2022,departamento,Sololá,,125
2022,departamento,Suchitepéquez,1,33
2022,departamento,Suchitepéquez,2,23
2022,departamento,Suchitepéquez,3,41
2022,departamento,Suchitepéquez,4,35
2022,departamento,Suchitepéquez,5,37
2022,departamento,Suchitepéquez,6,46
2022,departamento,Suchitepéquez,7,43
2022,departamento,Suchitepéquez,8,54
2022,departamento,Suchitepéquez,9,46
2022,departamento,Suchitepéquez,10,42
2022,departamento,Suchitepéquez,11,55
2022,departamento,Suchitepéquez,12,24
2022,departamento,Suchitepéquez,,479
2022,departamento,Totonicapán,1,11
2022,departamento,Totonicapán,2,11
2022,departamento,Totonicapán,3,19
2022,departamento,Totonicapán,4,13
2022,departamento,Totonicapán,5,19
2022,departamento,Totonicapán,6,16
2022,departamento,Totonicapán,7,12
2022,departamento,Totonicapán,8,14
2022,departamento,Totonicapán,9,13
2022,departamento,Totonicapán,10,14
2022,departamento,Totonicapán,11,11
2022,departamento,Totonicapán,12,8
2022,departamento,Totonicapán,,161
2022,departamento,Zacapa,1,18
2022,departamento,Zacapa,2,15
2022,departamento,Zacapa,3,20
2022,departamento,Zacapa,4,14
2022,departamento,Zacapa,5,14
2022,departamento,Zacapa,6,22
2022,departamento,Zacapa,7,13
2022,departamento,Zacapa,8,16
2022,departamento,Zacapa,9,13
2022,departamento,Zacapa,10,18
2022,departamento,Zacapa,11,19
2022,departamento,Zacapa,12,20
2022,departamento,Zacapa,,202
2022,pais,,1,726
2022,pais,,2,640
2022,pais,,3,929
2022,pais,,4,746
2022,pais,,5,786
2022,pais,,6,1021
2022,pais,,7,762
2022,pais,,8,1014
2022,pais,,9,913
2022,pais,,10,898
2022,pais,,11,827
2022,pais,,12,688
2022,pais,,,9950
